alert_id,symbol,ts_entry,entry_price,direction,stop_price,target_price,risk,reward,rr_ratio,hold_minutes,logic_type,status
26640,NQM6.CME@RITHMIC,2026-05-05T19:59:57.939Z,28134.78,SHORT,28135.5,28134.18,0.72,0.6,0.83,17,Phase1_Absorption,WIN
26641,NQM6.CME@RITHMIC,2026-05-05T19:59:57.971Z,28134.4,LONG,28133.75,28134.8,0.65,0.4,0.62,20,Phase1_Absorption,WIN
26642,NQM6.CME@RITHMIC,2026-05-05T19:59:58.017Z,28134.9,LONG,28134.25,28135.3,0.65,0.4,0.62,21,Phase1_Absorption,WIN
26643,NQM6.CME@RITHMIC,2026-05-05T19:59:58.123Z,28134.47,LONG,28133.75,28135.07,0.72,0.6,0.83,24,Phase1_Absorption,LOSS
26644,NQM6.CME@RITHMIC,2026-05-05T19:59:58.152Z,28134.15,LONG,28133.5,28134.55,0.65,0.4,0.62,28,Phase1_Absorption,TIMEOUT
26645,NQM6.CME@RITHMIC,2026-05-05T19:59:58.167Z,28133.47,LONG,28132.75,28134.07,0.72,0.6,0.83,21,Phase1_Absorption,WIN
26646,NQM6.CME@RITHMIC,2026-05-05T19:59:58.168Z,28133.4,LONG,28132.75,28133.8,0.65,0.4,0.62,21,Phase1_Absorption,WIN
26647,NQM6.CME@RITHMIC,2026-05-05T19:59:58.174Z,28133.4,LONG,28132.75,28133.8,0.65,0.4,0.62,16,Phase1_Absorption,TIMEOUT
26648,NQM6.CME@RITHMIC,2026-05-05T19:59:58.194Z,28133.15,LONG,28132.5,28133.55,0.65,0.4,0.62,19,Phase1_Absorption,WIN
26649,NQM6.CME@RITHMIC,2026-05-05T19:59:58.216Z,28133.95,SHORT,28134.75,28133.15,0.8,0.8,1.0,28,Phase1_Absorption,TIMEOUT
26650,NQM6.CME@RITHMIC,2026-05-05T19:59:58.231Z,28134.1,SHORT,28134.75,28133.7,0.65,0.4,0.62,19,Phase1_Absorption,TIMEOUT
26651,NQM6.CME@RITHMIC,2026-05-05T19:59:58.245Z,28134.1,SHORT,28134.75,28133.7,0.65,0.4,0.62,20,Phase1_Absorption,WIN
26652,NQM6.CME@RITHMIC,2026-05-05T19:59:58.312Z,28134.4,LONG,28133.75,28134.8,0.65,0.4,0.62,7,Phase1_Absorption,WIN
26653,NQM6.CME@RITHMIC,2026-05-05T19:59:58.318Z,28134.22,LONG,28133.5,28134.82,0.72,0.6,0.83,24,Phase1_Absorption,TIMEOUT
26654,NQM6.CME@RITHMIC,2026-05-05T19:59:58.487Z,28134.3,LONG,28133.5,28135.1,0.8,0.8,1.0,27,Phase1_Absorption,TIMEOUT
26655,NQM6.CME@RITHMIC,2026-05-05T19:59:58.501Z,28134.22,LONG,28133.5,28134.82,0.72,0.6,0.83,24,Phase1_Absorption,TIMEOUT
26656,NQM6.CME@RITHMIC,2026-05-05T19:59:58.625Z,28134.97,LONG,28134.25,28135.57,0.72,0.6,0.83,13,Phase1_Absorption,TIMEOUT
26657,NQM6.CME@RITHMIC,2026-05-05T19:59:58.631Z,28134.72,LONG,28134.0,28135.32,0.72,0.6,0.83,29,Phase1_Absorption,WIN
26658,NQM6.CME@RITHMIC,2026-05-05T19:59:58.852Z,28135.35,SHORT,28136.0,28134.95,0.65,0.4,0.62,21,Phase1_Absorption,LOSS
26659,NQM6.CME@RITHMIC,2026-05-05T19:59:58.969Z,28134.8,LONG,28134.0,28135.6,0.8,0.8,1.0,9,Phase1_Absorption,LOSS
26660,NQM6.CME@RITHMIC,2026-05-05T19:59:58.971Z,28134.22,LONG,28133.5,28134.82,0.72,0.6,0.83,25,Phase1_Absorption,WIN
26661,NQM6.CME@RITHMIC,2026-05-05T19:59:58.971Z,28134.15,LONG,28133.5,28134.55,0.65,0.4,0.62,20,Phase1_Absorption,WIN
26662,NQM6.CME@RITHMIC,2026-05-05T19:59:59.140Z,28134.45,SHORT,28135.25,28133.65,0.8,0.8,1.0,16,Phase1_Absorption,TIMEOUT
26663,NQM6.CME@RITHMIC,2026-05-05T19:59:59.144Z,28134.78,SHORT,28135.5,28134.18,0.72,0.6,0.83,13,Phase1_Absorption,WIN
26664,NQM6.CME@RITHMIC,2026-05-05T19:59:59.147Z,28134.78,SHORT,28135.5,28134.18,0.72,0.6,0.83,23,Phase1_Absorption,LOSS
26665,NQM6.CME@RITHMIC,2026-05-05T19:59:59.228Z,28133.65,LONG,28133.0,28134.05,0.65,0.4,0.62,22,Phase1_Absorption,WIN
26666,NQM6.CME@RITHMIC,2026-05-05T19:59:59.234Z,28133.47,LONG,28132.75,28134.07,0.72,0.6,0.83,26,Phase1_Absorption,WIN
26667,NQM6.CME@RITHMIC,2026-05-05T19:59:59.262Z,28133.22,LONG,28132.5,28133.82,0.72,0.6,0.83,6,Phase1_Absorption,WIN
26668,NQM6.CME@RITHMIC,2026-05-05T19:59:59.262Z,28133.05,LONG,28132.25,28133.85,0.8,0.8,1.0,9,Phase1_Absorption,TIMEOUT
26669,NQM6.CME@RITHMIC,2026-05-05T19:59:59.269Z,28132.9,LONG,28132.25,28133.3,0.65,0.4,0.62,26,Phase1_Absorption,WIN
26670,NQM6.CME@RITHMIC,2026-05-05T19:59:59.364Z,28133.15,LONG,28132.5,28133.55,0.65,0.4,0.62,23,Phase1_Absorption,WIN
26671,NQM6.CME@RITHMIC,2026-05-05T19:59:59.369Z,28133.15,LONG,28132.5,28133.55,0.65,0.4,0.62,23,Phase1_Absorption,LOSS
26672,NQM6.CME@RITHMIC,2026-05-05T19:59:59.383Z,28133.15,LONG,28132.5,28133.55,0.65,0.4,0.62,16,Phase1_Absorption,LOSS
26673,NQM6.CME@RITHMIC,2026-05-05T19:59:59.399Z,28132.9,LONG,28132.25,28133.3,0.65,0.4,0.62,21,Phase1_Absorption,LOSS
26674,NQM6.CME@RITHMIC,2026-05-05T19:59:59.404Z,28132.9,LONG,28132.25,28133.3,0.65,0.4,0.62,6,Phase1_Absorption,WIN
26675,NQM6.CME@RITHMIC,2026-05-05T19:59:59.406Z,28132.9,LONG,28132.25,28133.3,0.65,0.4,0.62,18,Phase1_Absorption,TIMEOUT
26676,NQM6.CME@RITHMIC,2026-05-05T19:59:59.429Z,28132.65,LONG,28132.0,28133.05,0.65,0.4,0.62,11,Phase1_Absorption,LOSS
26677,NQM6.CME@RITHMIC,2026-05-05T19:59:59.550Z,28133.65,LONG,28133.0,28134.05,0.65,0.4,0.62,10,Phase1_Absorption,WIN
26678,NQM6.CME@RITHMIC,2026-05-05T19:59:59.676Z,28133.47,LONG,28132.75,28134.07,0.72,0.6,0.83,12,Phase1_Absorption,TIMEOUT
26679,NQM6.CME@RITHMIC,2026-05-05T19:59:59.738Z,28133.47,LONG,28132.75,28134.07,0.72,0.6,0.83,27,Phase1_Absorption,TIMEOUT
26680,NQM6.CME@RITHMIC,2026-05-05T19:59:59.825Z,28134.35,SHORT,28135.0,28133.95,0.65,0.4,0.62,23,Phase1_Absorption,LOSS
26681,NQM6.CME@RITHMIC,2026-05-05T19:59:59.825Z,28134.6,SHORT,28135.25,28134.2,0.65,0.4,0.62,19,Phase1_Absorption,LOSS
26682,NQM6.CME@RITHMIC,2026-05-05T19:59:59.851Z,28135.83,SHORT,28137.0,28134.03,1.17,1.8,1.53,5,Phase1_Absorption,TIMEOUT
26683,NQM6.CME@RITHMIC,2026-05-05T19:59:59.911Z,28135.83,SHORT,28137.0,28134.03,1.17,1.8,1.53,9,Phase1_Absorption,WIN
26684,NQM6.CME@RITHMIC,2026-05-05T19:59:59.940Z,28135.7,SHORT,28136.5,28134.9,0.8,0.8,1.0,23,Phase1_Absorption,WIN
26685,NQM6.CME@RITHMIC,2026-05-05T19:59:59.941Z,28136.1,SHORT,28136.75,28135.7,0.65,0.4,0.62,17,Phase1_Absorption,TIMEOUT
26686,NQM6.CME@RITHMIC,2026-05-05T19:59:59.941Z,28136.35,SHORT,28137.0,28135.95,0.65,0.4,0.62,19,Phase1_Absorption,TIMEOUT
26687,NQM6.CME@RITHMIC,2026-05-05T19:59:59.942Z,28136.6,SHORT,28137.25,28136.2,0.65,0.4,0.62,25,Phase1_Absorption,TIMEOUT
26688,NQM6.CME@RITHMIC,2026-05-05T19:59:59.942Z,28136.85,SHORT,28137.5,28136.45,0.65,0.4,0.62,15,Phase1_Absorption,TIMEOUT
26689,NQM6.CME@RITHMIC,2026-05-05T19:59:59.943Z,28137.35,SHORT,28138.0,28136.95,0.65,0.4,0.62,24,Phase1_Absorption,LOSS
26690,NQM6.CME@RITHMIC,2026-05-05T19:59:59.945Z,28137.85,SHORT,28138.5,28137.45,0.65,0.4,0.62,5,Phase1_Absorption,TIMEOUT
26691,NQM6.CME@RITHMIC,2026-05-05T19:59:59.969Z,28137.4,SHORT,28138.5,28135.8,1.1,1.6,1.45,27,Phase1_Absorption,WIN
26692,NQM6.CME@RITHMIC,2026-05-05T20:00:00.022Z,28135.97,LONG,28135.25,28136.57,0.72,0.6,0.83,9,Phase1_Absorption,WIN
26693,NQM6.CME@RITHMIC,2026-05-05T20:00:00.028Z,28135.97,LONG,28135.25,28136.57,0.72,0.6,0.83,19,Phase1_Absorption,WIN
26694,NQM6.CME@RITHMIC,2026-05-05T20:00:00.030Z,28136.78,SHORT,28137.5,28136.18,0.72,0.6,0.83,5,Phase1_Absorption,WIN
26695,NQM6.CME@RITHMIC,2026-05-05T20:00:00.030Z,28137.03,SHORT,28137.75,28136.43,0.72,0.6,0.83,11,Phase1_Absorption,LOSS
26696,NQM6.CME@RITHMIC,2026-05-05T20:00:00.030Z,28137.53,SHORT,28138.25,28136.93,0.72,0.6,0.83,13,Phase1_Absorption,WIN
26697,NQM6.CME@RITHMIC,2026-05-05T20:00:00.030Z,28138.03,SHORT,28138.75,28137.43,0.72,0.6,0.83,22,Phase1_Absorption,LOSS
26698,NQM6.CME@RITHMIC,2026-05-05T20:00:00.030Z,28138.35,SHORT,28139.0,28137.95,0.65,0.4,0.62,30,Phase1_Absorption,WIN
26699,ESM6.CME@RITHMIC,2026-05-05T20:00:00.037Z,7287.15,LONG,7286.5,7287.55,0.65,0.4,0.62,18,Phase1_Absorption,WIN
26700,ESM6.CME@RITHMIC,2026-05-05T20:00:00.038Z,7287.15,LONG,7286.5,7287.55,0.65,0.4,0.62,11,Phase1_Absorption,LOSS
26701,NQM6.CME@RITHMIC,2026-05-05T20:00:00.045Z,28137.1,LONG,28136.0,28138.7,1.1,1.6,1.45,12,Phase1_Absorption,LOSS
26702,NQM6.CME@RITHMIC,2026-05-05T20:00:00.045Z,28137.53,SHORT,28138.25,28136.93,0.72,0.6,0.83,21,Phase1_Absorption,LOSS
26703,NQM6.CME@RITHMIC,2026-05-05T20:00:00.045Z,28137.85,SHORT,28138.5,28137.45,0.65,0.4,0.62,24,Phase1_Absorption,WIN
26704,NQM6.CME@RITHMIC,2026-05-05T20:00:00.045Z,28138.28,SHORT,28139.0,28137.68,0.72,0.6,0.83,10,Phase1_Absorption,WIN
26705,NQM6.CME@RITHMIC,2026-05-05T20:00:00.045Z,28138.53,SHORT,28139.25,28137.93,0.72,0.6,0.83,24,Phase1_Absorption,WIN
26706,NQM6.CME@RITHMIC,2026-05-05T20:00:00.045Z,28138.85,SHORT,28139.5,28138.45,0.65,0.4,0.62,10,Phase1_Absorption,TIMEOUT
26707,NQM6.CME@RITHMIC,2026-05-05T20:00:00.045Z,28139.1,SHORT,28139.75,28138.7,0.65,0.4,0.62,28,Phase1_Absorption,LOSS
26708,NQM6.CME@RITHMIC,2026-05-05T20:00:00.052Z,28137.5,LONG,28136.25,28139.5,1.25,2.0,1.6,16,Phase1_Absorption,TIMEOUT
26709,NQM6.CME@RITHMIC,2026-05-05T20:00:00.058Z,28136.97,LONG,28136.25,28137.57,0.72,0.6,0.83,10,Phase1_Absorption,WIN
26710,NQM6.CME@RITHMIC,2026-05-05T20:00:00.070Z,28138.8,SHORT,28139.75,28137.6,0.95,1.2,1.26,13,Phase1_Absorption,WIN
26711,NQM6.CME@RITHMIC,2026-05-05T20:00:00.070Z,28139.35,SHORT,28140.0,28138.95,0.65,0.4,0.62,17,Phase1_Absorption,WIN
26712,NQM6.CME@RITHMIC,2026-05-05T20:00:00.072Z,28139.08,SHORT,28140.25,28137.28,1.17,1.8,1.53,24,Phase1_Absorption,LOSS
26713,NQM6.CME@RITHMIC,2026-05-05T20:00:00.075Z,28137.22,LONG,28136.5,28137.82,0.72,0.6,0.83,17,Phase1_Absorption,WIN
26714,NQM6.CME@RITHMIC,2026-05-05T20:00:00.076Z,28136.9,LONG,28136.25,28137.3,0.65,0.4,0.62,21,Phase1_Absorption,LOSS
26715,NQM6.CME@RITHMIC,2026-05-05T20:00:00.076Z,28136.72,LONG,28136.0,28137.32,0.72,0.6,0.83,29,Phase1_Absorption,TIMEOUT
26716,NQM6.CME@RITHMIC,2026-05-05T20:00:00.077Z,28136.8,LONG,28136.0,28137.6,0.8,0.8,1.0,15,Phase1_Absorption,WIN
26717,NQM6.CME@RITHMIC,2026-05-05T20:00:00.078Z,28137.03,LONG,28136.0,28138.43,1.03,1.4,1.37,16,Phase1_Absorption,WIN
26718,NQM6.CME@RITHMIC,2026-05-05T20:00:00.081Z,28137.03,LONG,28136.0,28138.43,1.03,1.4,1.37,23,Phase1_Absorption,TIMEOUT
26719,NQM6.CME@RITHMIC,2026-05-05T20:00:00.085Z,28136.55,LONG,28135.75,28137.35,0.8,0.8,1.0,28,Phase1_Absorption,LOSS
26720,NQM6.CME@RITHMIC,2026-05-05T20:00:00.086Z,28136.55,LONG,28135.75,28137.35,0.8,0.8,1.0,11,Phase1_Absorption,LOSS
26721,NQM6.CME@RITHMIC,2026-05-05T20:00:00.089Z,28136.05,LONG,28135.25,28136.85,0.8,0.8,1.0,8,Phase1_Absorption,TIMEOUT
26722,NQM6.CME@RITHMIC,2026-05-05T20:00:00.090Z,28135.97,LONG,28135.25,28136.57,0.72,0.6,0.83,13,Phase1_Absorption,WIN
26723,ESM6.CME@RITHMIC,2026-05-05T20:00:00.091Z,7287.35,SHORT,7288.0,7286.95,0.65,0.4,0.62,21,Phase1_Absorption,LOSS
26724,NQM6.CME@RITHMIC,2026-05-05T20:00:00.110Z,28136.78,SHORT,28137.5,28136.18,0.72,0.6,0.83,28,Phase1_Absorption,WIN
26725,NQM6.CME@RITHMIC,2026-05-05T20:00:00.117Z,28136.22,LONG,28135.5,28136.82,0.72,0.6,0.83,7,Phase1_Absorption,LOSS
26726,NQM6.CME@RITHMIC,2026-05-05T20:00:00.121Z,28137.28,SHORT,28138.0,28136.68,0.72,0.6,0.83,28,Phase1_Absorption,WIN
26727,NQM6.CME@RITHMIC,2026-05-05T20:00:00.121Z,28137.6,SHORT,28138.25,28137.2,0.65,0.4,0.62,14,Phase1_Absorption,WIN
26728,NQM6.CME@RITHMIC,2026-05-05T20:00:00.121Z,28137.85,SHORT,28138.5,28137.45,0.65,0.4,0.62,29,Phase1_Absorption,LOSS
26729,NQM6.CME@RITHMIC,2026-05-05T20:00:00.122Z,28137.95,SHORT,28138.75,28137.15,0.8,0.8,1.0,24,Phase1_Absorption,WIN
26730,NQM6.CME@RITHMIC,2026-05-05T20:00:00.232Z,28137.15,LONG,28136.5,28137.55,0.65,0.4,0.62,16,Phase1_Absorption,LOSS
26731,NQM6.CME@RITHMIC,2026-05-05T20:00:00.235Z,28136.65,LONG,28136.0,28137.05,0.65,0.4,0.62,11,Phase1_Absorption,LOSS
26732,NQM6.CME@RITHMIC,2026-05-05T20:00:00.242Z,28136.47,LONG,28135.75,28137.07,0.72,0.6,0.83,6,Phase1_Absorption,TIMEOUT
26733,NQM6.CME@RITHMIC,2026-05-05T20:00:00.244Z,28136.15,LONG,28135.5,28136.55,0.65,0.4,0.62,24,Phase1_Absorption,TIMEOUT
26734,NQM6.CME@RITHMIC,2026-05-05T20:00:00.246Z,28136.15,LONG,28135.5,28136.55,0.65,0.4,0.62,12,Phase1_Absorption,TIMEOUT
26735,NQM6.CME@RITHMIC,2026-05-05T20:00:00.246Z,28135.9,LONG,28135.25,28136.3,0.65,0.4,0.62,22,Phase1_Absorption,WIN
26736,NQM6.CME@RITHMIC,2026-05-05T20:00:00.249Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,20,Phase1_Absorption,WIN
26737,NQM6.CME@RITHMIC,2026-05-05T20:00:00.269Z,28135.47,LONG,28134.75,28136.07,0.72,0.6,0.83,15,Phase1_Absorption,WIN
26738,NQM6.CME@RITHMIC,2026-05-05T20:00:00.278Z,28134.9,LONG,28134.25,28135.3,0.65,0.4,0.62,12,Phase1_Absorption,TIMEOUT
26739,NQM6.CME@RITHMIC,2026-05-05T20:00:00.281Z,28135.05,LONG,28134.25,28135.85,0.8,0.8,1.0,18,Phase1_Absorption,LOSS
26740,NQM6.CME@RITHMIC,2026-05-05T20:00:00.281Z,28136.1,SHORT,28136.75,28135.7,0.65,0.4,0.62,12,Phase1_Absorption,WIN
26741,NQM6.CME@RITHMIC,2026-05-05T20:00:00.281Z,28136.35,SHORT,28137.0,28135.95,0.65,0.4,0.62,16,Phase1_Absorption,WIN
26742,ESM6.CME@RITHMIC,2026-05-05T20:00:00.284Z,7287.1,SHORT,7287.75,7286.7,0.65,0.4,0.62,26,Phase1_Absorption,TIMEOUT
26743,NQM6.CME@RITHMIC,2026-05-05T20:00:00.284Z,28136.22,SHORT,28137.25,28134.82,1.03,1.4,1.37,8,Phase1_Absorption,WIN
26744,NQM6.CME@RITHMIC,2026-05-05T20:00:00.285Z,28135.08,LONG,28133.75,28137.28,1.33,2.2,1.66,19,Phase1_Absorption,WIN
26745,ESM6.CME@RITHMIC,2026-05-05T20:00:00.285Z,7287.1,SHORT,7287.75,7286.7,0.65,0.4,0.62,9,Phase1_Absorption,WIN
26746,NQM6.CME@RITHMIC,2026-05-05T20:00:00.291Z,28134.47,LONG,28133.75,28135.07,0.72,0.6,0.83,17,Phase1_Absorption,TIMEOUT
26747,NQM6.CME@RITHMIC,2026-05-05T20:00:00.291Z,28134.15,LONG,28133.5,28134.55,0.65,0.4,0.62,22,Phase1_Absorption,WIN
26748,NQM6.CME@RITHMIC,2026-05-05T20:00:00.294Z,28134.3,LONG,28133.5,28135.1,0.8,0.8,1.0,30,Phase1_Absorption,TIMEOUT
26749,NQM6.CME@RITHMIC,2026-05-05T20:00:00.303Z,28135.3,LONG,28134.5,28136.1,0.8,0.8,1.0,24,Phase1_Absorption,WIN
26750,NQM6.CME@RITHMIC,2026-05-05T20:00:00.306Z,28135.6,SHORT,28136.25,28135.2,0.65,0.4,0.62,6,Phase1_Absorption,WIN
26751,NQM6.CME@RITHMIC,2026-05-05T20:00:00.310Z,28135.85,SHORT,28136.5,28135.45,0.65,0.4,0.62,18,Phase1_Absorption,WIN
26752,ESM6.CME@RITHMIC,2026-05-05T20:00:00.312Z,7286.9,LONG,7286.25,7287.3,0.65,0.4,0.62,29,Phase1_Absorption,WIN
26753,NQM6.CME@RITHMIC,2026-05-05T20:00:00.314Z,28136.03,SHORT,28136.75,28135.43,0.72,0.6,0.83,21,Phase1_Absorption,WIN
26754,ESM6.CME@RITHMIC,2026-05-05T20:00:00.395Z,7286.9,LONG,7286.25,7287.3,0.65,0.4,0.62,16,Phase1_Absorption,LOSS
26755,NQM6.CME@RITHMIC,2026-05-05T20:00:00.454Z,28133.97,LONG,28133.25,28134.57,0.72,0.6,0.83,13,Phase1_Absorption,LOSS
26756,NQM6.CME@RITHMIC,2026-05-05T20:00:00.550Z,28133.65,LONG,28133.0,28134.05,0.65,0.4,0.62,14,Phase1_Absorption,TIMEOUT
26757,NQM6.CME@RITHMIC,2026-05-05T20:00:00.573Z,28135.12,SHORT,28136.0,28134.12,0.88,1.0,1.14,8,Phase1_Absorption,WIN
26758,NQM6.CME@RITHMIC,2026-05-05T20:00:00.631Z,28136.35,SHORT,28137.0,28135.95,0.65,0.4,0.62,24,Phase1_Absorption,WIN
26759,NQM6.CME@RITHMIC,2026-05-05T20:00:00.689Z,28135.3,LONG,28134.5,28136.1,0.8,0.8,1.0,21,Phase1_Absorption,LOSS
26760,NQM6.CME@RITHMIC,2026-05-05T20:00:00.714Z,28135.65,LONG,28135.0,28136.05,0.65,0.4,0.62,23,Phase1_Absorption,TIMEOUT
26761,NQM6.CME@RITHMIC,2026-05-05T20:00:00.750Z,28136.38,SHORT,28137.25,28135.38,0.88,1.0,1.14,29,Phase1_Absorption,LOSS
26762,NQM6.CME@RITHMIC,2026-05-05T20:00:00.771Z,28136.47,LONG,28135.75,28137.07,0.72,0.6,0.83,21,Phase1_Absorption,LOSS
26763,NQM6.CME@RITHMIC,2026-05-05T20:00:00.777Z,28136.95,SHORT,28137.75,28136.15,0.8,0.8,1.0,30,Phase1_Absorption,LOSS
26764,NQM6.CME@RITHMIC,2026-05-05T20:00:00.825Z,28137.28,SHORT,28138.0,28136.68,0.72,0.6,0.83,21,Phase1_Absorption,LOSS
26765,NQM6.CME@RITHMIC,2026-05-05T20:00:01.076Z,28138.78,SHORT,28139.5,28138.18,0.72,0.6,0.83,11,Phase1_Absorption,LOSS
26766,NQM6.CME@RITHMIC,2026-05-05T20:00:01.076Z,28139.1,SHORT,28139.75,28138.7,0.65,0.4,0.62,9,Phase1_Absorption,WIN
26767,NQM6.CME@RITHMIC,2026-05-05T20:00:01.076Z,28139.35,SHORT,28140.0,28138.95,0.65,0.4,0.62,27,Phase1_Absorption,WIN
26768,NQM6.CME@RITHMIC,2026-05-05T20:00:01.097Z,28139.6,SHORT,28140.25,28139.2,0.65,0.4,0.62,5,Phase1_Absorption,WIN
26769,NQM6.CME@RITHMIC,2026-05-05T20:00:01.101Z,28139.85,SHORT,28140.5,28139.45,0.65,0.4,0.62,29,Phase1_Absorption,WIN
26770,NQM6.CME@RITHMIC,2026-05-05T20:00:01.165Z,28138.88,LONG,28138.0,28139.88,0.88,1.0,1.14,11,Phase1_Absorption,WIN
26771,NQM6.CME@RITHMIC,2026-05-05T20:00:01.334Z,28138.4,LONG,28137.75,28138.8,0.65,0.4,0.62,5,Phase1_Absorption,WIN
26772,NQM6.CME@RITHMIC,2026-05-05T20:00:01.404Z,28139.2,SHORT,28140.0,28138.4,0.8,0.8,1.0,5,Phase1_Absorption,WIN
26773,NQM6.CME@RITHMIC,2026-05-05T20:00:01.404Z,28139.45,SHORT,28140.25,28138.65,0.8,0.8,1.0,21,Phase1_Absorption,LOSS
26774,NQM6.CME@RITHMIC,2026-05-05T20:00:01.404Z,28139.85,SHORT,28140.5,28139.45,0.65,0.4,0.62,25,Phase1_Absorption,WIN
26775,NQM6.CME@RITHMIC,2026-05-05T20:00:01.592Z,28139.95,SHORT,28140.75,28139.15,0.8,0.8,1.0,20,Phase1_Absorption,WIN
26776,NQM6.CME@RITHMIC,2026-05-05T20:00:01.597Z,28139.15,LONG,28138.5,28139.55,0.65,0.4,0.62,15,Phase1_Absorption,WIN
26777,NQM6.CME@RITHMIC,2026-05-05T20:00:01.634Z,28138.97,LONG,28138.25,28139.57,0.72,0.6,0.83,21,Phase1_Absorption,TIMEOUT
26778,NQM6.CME@RITHMIC,2026-05-05T20:00:01.716Z,28139.28,SHORT,28140.0,28138.68,0.72,0.6,0.83,11,Phase1_Absorption,WIN
26779,NQM6.CME@RITHMIC,2026-05-05T20:00:01.717Z,28139.6,SHORT,28140.25,28139.2,0.65,0.4,0.62,5,Phase1_Absorption,WIN
26780,NQM6.CME@RITHMIC,2026-05-05T20:00:01.717Z,28139.85,SHORT,28140.5,28139.45,0.65,0.4,0.62,14,Phase1_Absorption,WIN
26781,NQM6.CME@RITHMIC,2026-05-05T20:00:01.880Z,28139.95,SHORT,28140.75,28139.15,0.8,0.8,1.0,23,Phase1_Absorption,WIN
26782,NQM6.CME@RITHMIC,2026-05-05T20:00:01.911Z,28139.9,LONG,28139.25,28140.3,0.65,0.4,0.62,9,Phase1_Absorption,LOSS
26783,NQM6.CME@RITHMIC,2026-05-05T20:00:01.970Z,28140.1,SHORT,28140.75,28139.7,0.65,0.4,0.62,21,Phase1_Absorption,TIMEOUT
26784,NQM6.CME@RITHMIC,2026-05-05T20:00:02.442Z,28139.65,LONG,28139.0,28140.05,0.65,0.4,0.62,8,Phase1_Absorption,WIN
26785,NQM6.CME@RITHMIC,2026-05-05T20:00:02.682Z,28138.38,LONG,28137.5,28139.38,0.88,1.0,1.14,9,Phase1_Absorption,TIMEOUT
26786,NQM6.CME@RITHMIC,2026-05-05T20:00:02.918Z,28137.55,LONG,28136.75,28138.35,0.8,0.8,1.0,29,Phase1_Absorption,WIN
26787,NQM6.CME@RITHMIC,2026-05-05T20:00:02.971Z,28136.88,LONG,28136.0,28137.88,0.88,1.0,1.14,16,Phase1_Absorption,WIN
26788,NQM6.CME@RITHMIC,2026-05-05T20:00:03.169Z,28135.15,LONG,28134.5,28135.55,0.65,0.4,0.62,30,Phase1_Absorption,WIN
26789,NQM6.CME@RITHMIC,2026-05-05T20:00:03.174Z,28134.9,LONG,28134.25,28135.3,0.65,0.4,0.62,27,Phase1_Absorption,LOSS
26790,NQM6.CME@RITHMIC,2026-05-05T20:00:03.175Z,28134.65,LONG,28134.0,28135.05,0.65,0.4,0.62,9,Phase1_Absorption,TIMEOUT
26791,NQM6.CME@RITHMIC,2026-05-05T20:00:03.186Z,28134.55,LONG,28133.75,28135.35,0.8,0.8,1.0,13,Phase1_Absorption,WIN
26792,NQM6.CME@RITHMIC,2026-05-05T20:00:03.198Z,28134.38,LONG,28133.5,28135.38,0.88,1.0,1.14,12,Phase1_Absorption,WIN
26793,NQM6.CME@RITHMIC,2026-05-05T20:00:03.217Z,28134.35,SHORT,28135.0,28133.95,0.65,0.4,0.62,27,Phase1_Absorption,WIN
26794,NQM6.CME@RITHMIC,2026-05-05T20:00:03.242Z,28134.35,SHORT,28135.0,28133.95,0.65,0.4,0.62,10,Phase1_Absorption,WIN
26795,NQM6.CME@RITHMIC,2026-05-05T20:00:03.302Z,28135.03,SHORT,28135.75,28134.43,0.72,0.6,0.83,6,Phase1_Absorption,WIN
26796,NQM6.CME@RITHMIC,2026-05-05T20:00:03.435Z,28135.03,SHORT,28135.75,28134.43,0.72,0.6,0.83,7,Phase1_Absorption,WIN
26797,NQM6.CME@RITHMIC,2026-05-05T20:00:03.702Z,28135.35,SHORT,28136.0,28134.95,0.65,0.4,0.62,17,Phase1_Absorption,WIN
26798,NQM6.CME@RITHMIC,2026-05-05T20:00:03.749Z,28135.6,SHORT,28136.25,28135.2,0.65,0.4,0.62,14,Phase1_Absorption,TIMEOUT
26799,NQM6.CME@RITHMIC,2026-05-05T20:00:03.968Z,28135.7,SHORT,28136.5,28134.9,0.8,0.8,1.0,27,Phase1_Absorption,LOSS
26800,NQM6.CME@RITHMIC,2026-05-05T20:00:04.658Z,28135.38,LONG,28134.5,28136.38,0.88,1.0,1.14,13,Phase1_Absorption,WIN
26801,NQM6.CME@RITHMIC,2026-05-05T20:00:04.748Z,28134.7,LONG,28133.75,28135.9,0.95,1.2,1.26,29,Phase1_Absorption,WIN
26802,NQM6.CME@RITHMIC,2026-05-05T20:00:04.756Z,28134.3,LONG,28133.5,28135.1,0.8,0.8,1.0,8,Phase1_Absorption,LOSS
26803,NQM6.CME@RITHMIC,2026-05-05T20:00:04.765Z,28133.9,LONG,28133.25,28134.3,0.65,0.4,0.62,18,Phase1_Absorption,WIN
26804,NQM6.CME@RITHMIC,2026-05-05T20:00:04.833Z,28134.35,SHORT,28135.0,28133.95,0.65,0.4,0.62,12,Phase1_Absorption,WIN
26805,NQM6.CME@RITHMIC,2026-05-05T20:00:04.886Z,28134.53,SHORT,28135.25,28133.93,0.72,0.6,0.83,13,Phase1_Absorption,WIN
